country,iso3,who_region,month_start,month_lab,cases,deaths
Serbia,SRB,EURO,2024/4/1,2024-04,0,0
Serbia,SRB,EURO,2024/5/1,2024-05,0,0
Serbia,SRB,EURO,2024/6/1,2024-06,0,0
Serbia,SRB,EURO,2024/7/1,2024-07,0,0
Serbia,SRB,EURO,2024/8/1,2024-08,0,0
Serbia,SRB,EURO,2024/9/1,2024-09,0,0
Singapore,SGP,WPRO,2022/6/1,2022-06,1,0
Singapore,SGP,WPRO,2022/7/1,2022-07,10,0
Singapore,SGP,WPRO,2022/8/1,2022-08,5,0
Singapore,SGP,WPRO,2022/9/1,2022-09,3,0
Singapore,SGP,WPRO,2023/1/1,2023-01,2,0
Singapore,SGP,WPRO,2023/3/1,2023-03,1,0
Singapore,SGP,WPRO,2023/4/1,2023-04,1,0
Singapore,SGP,WPRO,2023/5/1,2023-05,2,0
Singapore,SGP,WPRO,2023/7/1,2023-07,1,0
Singapore,SGP,WPRO,2023/9/1,2023-09,5,0
Singapore,SGP,WPRO,2023/10/1,2023-10,5,0
Singapore,SGP,WPRO,2023/11/1,2023-11,13,0
Singapore,SGP,WPRO,2023/12/1,2023-12,1,0
Singapore,SGP,WPRO,2024/1/1,2024-01,1,0
Singapore,SGP,WPRO,2024/2/1,2024-02,1,0
Singapore,SGP,WPRO,2024/3/1,2024-03,5,0
Singapore,SGP,WPRO,2024/4/1,2024-04,2,0
Singapore,SGP,WPRO,2024/6/1,2024-06,1,0
Singapore,SGP,WPRO,2024/7/1,2024-07,1,0
Singapore,SGP,WPRO,2024/8/1,2024-08,3,0
Singapore,SGP,WPRO,2024/9/1,2024-09,1,0
Slovakia,SVK,EURO,2022/7/1,2022-07,6,0
Slovakia,SVK,EURO,2022/8/1,2022-08,6,0
Slovakia,SVK,EURO,2022/9/1,2022-09,2,0
Slovakia,SVK,EURO,2022/10/1,2022-10,0,0
Slovakia,SVK,EURO,2022/11/1,2022-11,0,0
Slovakia,SVK,EURO,2022/12/1,2022-12,0,0
Slovakia,SVK,EURO,2023/1/1,2023-01,0,0
Slovakia,SVK,EURO,2023/2/1,2023-02,0,0
Slovakia,SVK,EURO,2023/3/1,2023-03,0,0
Slovakia,SVK,EURO,2023/4/1,2023-04,0,0
Slovakia,SVK,EURO,2023/5/1,2023-05,0,0
Slovakia,SVK,EURO,2023/6/1,2023-06,0,0
Slovakia,SVK,EURO,2023/7/1,2023-07,0,0
Slovakia,SVK,EURO,2023/8/1,2023-08,0,0
Slovakia,SVK,EURO,2023/9/1,2023-09,0,0
Slovakia,SVK,EURO,2023/10/1,2023-10,0,0
Slovakia,SVK,EURO,2023/11/1,2023-11,0,0
Slovakia,SVK,EURO,2023/12/1,2023-12,0,0
Slovakia,SVK,EURO,2024/1/1,2024-01,2,0
Slovakia,SVK,EURO,2024/2/1,2024-02,0,0
Slovakia,SVK,EURO,2024/3/1,2024-03,0,0
Slovakia,SVK,EURO,2024/4/1,2024-04,0,0
Slovakia,SVK,EURO,2024/5/1,2024-05,0,0
Slovakia,SVK,EURO,2024/6/1,2024-06,0,0
Slovakia,SVK,EURO,2024/7/1,2024-07,0,0
Slovakia,SVK,EURO,2024/8/1,2024-08,0,0
Slovakia,SVK,EURO,2024/9/1,2024-09,0,0
Slovenia,SVN,EURO,2022/5/1,2022-05,2,0
Slovenia,SVN,EURO,2022/6/1,2022-06,7,0
Slovenia,SVN,EURO,2022/7/1,2022-07,24,0
Slovenia,SVN,EURO,2022/8/1,2022-08,10,0
Slovenia,SVN,EURO,2022/9/1,2022-09,4,0
Slovenia,SVN,EURO,2022/10/1,2022-10,0,0
Slovenia,SVN,EURO,2022/11/1,2022-11,0,0
Slovenia,SVN,EURO,2022/12/1,2022-12,0,0
Slovenia,SVN,EURO,2023/1/1,2023-01,0,0
Slovenia,SVN,EURO,2023/2/1,2023-02,0,0
Slovenia,SVN,EURO,2023/3/1,2023-03,0,0
Slovenia,SVN,EURO,2023/4/1,2023-04,0,0
Slovenia,SVN,EURO,2023/5/1,2023-05,0,0
Slovenia,SVN,EURO,2023/6/1,2023-06,0,0
Slovenia,SVN,EURO,2023/7/1,2023-07,0,0
Slovenia,SVN,EURO,2023/8/1,2023-08,0,0
Slovenia,SVN,EURO,2023/9/1,2023-09,0,0
Slovenia,SVN,EURO,2023/10/1,2023-10,0,0
Slovenia,SVN,EURO,2023/11/1,2023-11,0,0
Slovenia,SVN,EURO,2023/12/1,2023-12,0,0
Slovenia,SVN,EURO,2024/1/1,2024-01,0,0
Slovenia,SVN,EURO,2024/2/1,2024-02,0,0
Slovenia,SVN,EURO,2024/3/1,2024-03,0,0
Slovenia,SVN,EURO,2024/4/1,2024-04,0,0
Slovenia,SVN,EURO,2024/5/1,2024-05,0,0
Slovenia,SVN,EURO,2024/6/1,2024-06,0,0
Slovenia,SVN,EURO,2024/7/1,2024-07,0,0
Slovenia,SVN,EURO,2024/8/1,2024-08,0,0
Slovenia,SVN,EURO,2024/9/1,2024-09,0,0
South Africa,ZAF,AFRO,2022/1/1,2022-01,0,0
South Africa,ZAF,AFRO,2022/2/1,2022-02,0,0
South Africa,ZAF,AFRO,2022/3/1,2022-03,0,0
South Africa,ZAF,AFRO,2022/4/1,2022-04,0,0
South Africa,ZAF,AFRO,2022/5/1,2022-05,0,0
South Africa,ZAF,AFRO,2022/6/1,2022-06,0,0
South Africa,ZAF,AFRO,2022/7/1,2022-07,3,0
South Africa,ZAF,AFRO,2022/8/1,2022-08,2,0
South Africa,ZAF,AFRO,2022/9/1,2022-09,0,0
South Africa,ZAF,AFRO,2022/10/1,2022-10,0,0
South Africa,ZAF,AFRO,2022/11/1,2022-11,0,0
South Africa,ZAF,AFRO,2022/12/1,2022-12,0,0
South Africa,ZAF,AFRO,2023/1/1,2023-01,0,0
South Africa,ZAF,AFRO,2023/2/1,2023-02,0,0
South Africa,ZAF,AFRO,2023/3/1,2023-03,0,0
South Africa,ZAF,AFRO,2023/4/1,2023-04,0,0
South Africa,ZAF,AFRO,2023/5/1,2023-05,0,0
South Africa,ZAF,AFRO,2023/6/1,2023-06,0,0
South Africa,ZAF,AFRO,2023/7/1,2023-07,0,0
South Africa,ZAF,AFRO,2023/8/1,2023-08,0,0
South Africa,ZAF,AFRO,2023/9/1,2023-09,0,0
South Africa,ZAF,AFRO,2023/10/1,2023-10,0,0
South Africa,ZAF,AFRO,2023/11/1,2023-11,0,0
South Africa,ZAF,AFRO,2023/12/1,2023-12,0,0
South Africa,ZAF,AFRO,2024/1/1,2024-01,0,0
South Africa,ZAF,AFRO,2024/2/1,2024-02,0,0
South Africa,ZAF,AFRO,2024/3/1,2024-03,0,0
South Africa,ZAF,AFRO,2024/4/1,2024-04,0,0
South Africa,ZAF,AFRO,2024/5/1,2024-05,2,1
South Africa,ZAF,AFRO,2024/6/1,2024-06,14,2
South Africa,ZAF,AFRO,2024/7/1,2024-07,6,0
South Africa,ZAF,AFRO,2024/8/1,2024-08,2,0
South Africa,ZAF,AFRO,2024/9/1,2024-09,1,0
Spain,ESP,EURO,2022/5/1,2022-05,98,0
Spain,ESP,EURO,2022/6/1,2022-06,702,0
Spain,ESP,EURO,2022/7/1,2022-07,2938,0
Spain,ESP,EURO,2022/8/1,2022-08,2805,2
Spain,ESP,EURO,2022/9/1,2022-09,645,0
Spain,ESP,EURO,2022/10/1,2022-10,129,0
Spain,ESP,EURO,2022/11/1,2022-11,91,1
Spain,ESP,EURO,2022/12/1,2022-12,88,0
Spain,ESP,EURO,2023/1/1,2023-01,32,0
Spain,ESP,EURO,2023/2/1,2023-02,15,0
Spain,ESP,EURO,2023/3/1,2023-03,3,0
Spain,ESP,EURO,2023/4/1,2023-04,3,0
Spain,ESP,EURO,2023/5/1,2023-05,6,0
Spain,ESP,EURO,2023/6/1,2023-06,4,0
Spain,ESP,EURO,2023/7/1,2023-07,0,0
Spain,ESP,EURO,2023/8/1,2023-08,6,0
Spain,ESP,EURO,2023/9/1,2023-09,46,0
Spain,ESP,EURO,2023/10/1,2023-10,36,0
Spain,ESP,EURO,2023/11/1,2023-11,37,0
Spain,ESP,EURO,2023/12/1,2023-12,68,0
Spain,ESP,EURO,2024/1/1,2024-01,34,0
Spain,ESP,EURO,2024/2/1,2024-02,112,0
Spain,ESP,EURO,2024/3/1,2024-03,62,0
Spain,ESP,EURO,2024/4/1,2024-04,32,0
Spain,ESP,EURO,2024/5/1,2024-05,38,0
Spain,ESP,EURO,2024/6/1,2024-06,54,0
Spain,ESP,EURO,2024/7/1,2024-07,20,0
Spain,ESP,EURO,2024/8/1,2024-08,136,0
Spain,ESP,EURO,2024/9/1,2024-09,42,0
Sri Lanka,LKA,SEARO,2022/11/1,2022-11,2,0
Sri Lanka,LKA,SEARO,2022/12/1,2022-12,0,0
Sri Lanka,LKA,SEARO,2023/1/1,2023-01,0,0
Sri Lanka,LKA,SEARO,2023/2/1,2023-02,0,0
Sri Lanka,LKA,SEARO,2023/3/1,2023-03,0,0
Sri Lanka,LKA,SEARO,2023/4/1,2023-04,0,0
Sri Lanka,LKA,SEARO,2023/5/1,2023-05,0,0
Sri Lanka,LKA,SEARO,2023/6/1,2023-06,2,0
Sri Lanka,LKA,SEARO,2023/7/1,2023-07,0,0
Sri Lanka,LKA,SEARO,2023/8/1,2023-08,0,0
Sri Lanka,LKA,SEARO,2023/9/1,2023-09,0,0
Sri Lanka,LKA,SEARO,2023/10/1,2023-10,0,0
Sri Lanka,LKA,SEARO,2023/11/1,2023-11,0,0
Sri Lanka,LKA,SEARO,2023/12/1,2023-12,0,0
Sri Lanka,LKA,SEARO,2024/1/1,2024-01,0,0
Sri Lanka,LKA,SEARO,2024/2/1,2024-02,0,0
Sri Lanka,LKA,SEARO,2024/3/1,2024-03,0,0
Sri Lanka,LKA,SEARO,2024/4/1,2024-04,0,0
Sri Lanka,LKA,SEARO,2024/5/1,2024-05,0,0
Sri Lanka,LKA,SEARO,2024/6/1,2024-06,0,0
Sri Lanka,LKA,SEARO,2024/7/1,2024-07,0,0
Sri Lanka,LKA,SEARO,2024/8/1,2024-08,0,0
Sri Lanka,LKA,SEARO,2024/9/1,2024-09,0,0
Sudan,SDN,EMRO,2022/8/1,2022-08,2,0
Sudan,SDN,EMRO,2022/9/1,2022-09,5,1
Sudan,SDN,EMRO,2022/10/1,2022-10,11,0
Sudan,SDN,EMRO,2023/4/1,2023-04,1,0
Sweden,SWE,EURO,2022/5/1,2022-05,4,0
Sweden,SWE,EURO,2022/6/1,2022-06,24,0
Sweden,SWE,EURO,2022/7/1,2022-07,57,0
Sweden,SWE,EURO,2022/8/1,2022-08,72,0
Sweden,SWE,EURO,2022/9/1,2022-09,38,0
Sweden,SWE,EURO,2022/10/1,2022-10,17,0
Sweden,SWE,EURO,2022/11/1,2022-11,17,0
Sweden,SWE,EURO,2022/12/1,2022-12,21,0
Sweden,SWE,EURO,2023/1/1,2023-01,10,0
Sweden,SWE,EURO,2023/2/1,2023-02,0,0
Sweden,SWE,EURO,2023/3/1,2023-03,0,0
Sweden,SWE,EURO,2023/4/1,2023-04,0,0
Sweden,SWE,EURO,2023/5/1,2023-05,0,0
Sweden,SWE,EURO,2023/6/1,2023-06,0,0
Sweden,SWE,EURO,2023/7/1,2023-07,0,0
Sweden,SWE,EURO,2023/8/1,2023-08,0,0
Sweden,SWE,EURO,2023/9/1,2023-09,4,0
Sweden,SWE,EURO,2023/10/1,2023-10,0,0
Sweden,SWE,EURO,2023/11/1,2023-11,0,0
Sweden,SWE,EURO,2023/12/1,2023-12,3,0
Sweden,SWE,EURO,2024/1/1,2024-01,3,0
Sweden,SWE,EURO,2024/2/1,2024-02,2,0
Sweden,SWE,EURO,2024/3/1,2024-03,0,0
Sweden,SWE,EURO,2024/4/1,2024-04,14,0
Sweden,SWE,EURO,2024/5/1,2024-05,11,0
Sweden,SWE,EURO,2024/6/1,2024-06,2,0
Sweden,SWE,EURO,2024/7/1,2024-07,1,0
Sweden,SWE,EURO,2024/8/1,2024-08,2,0
Sweden,SWE,EURO,2024/9/1,2024-09,0,0
Switzerland,CHE,EURO,2022/5/1,2022-05,4,0
Switzerland,CHE,EURO,2022/6/1,2022-06,79,0
Switzerland,CHE,EURO,2022/7/1,2022-07,181,0
Switzerland,CHE,EURO,2022/8/1,2022-08,192,0
Switzerland,CHE,EURO,2022/9/1,2022-09,57,0
Switzerland,CHE,EURO,2022/10/1,2022-10,33,0
Switzerland,CHE,EURO,2022/11/1,2022-11,4,0
Switzerland,CHE,EURO,2022/12/1,2022-12,1,0
Switzerland,CHE,EURO,2023/1/1,2023-01,0,0
Switzerland,CHE,EURO,2023/2/1,2023-02,0,0
Switzerland,CHE,EURO,2023/3/1,2023-03,1,0
Switzerland,CHE,EURO,2023/4/1,2023-04,0,0
Switzerland,CHE,EURO,2023/5/1,2023-05,0,0
Switzerland,CHE,EURO,2023/6/1,2023-06,2,0
Switzerland,CHE,EURO,2023/7/1,2023-07,0,0
Switzerland,CHE,EURO,2023/8/1,2023-08,0,0
Switzerland,CHE,EURO,2023/9/1,2023-09,5,0
Switzerland,CHE,EURO,2023/10/1,2023-10,3,0
Switzerland,CHE,EURO,2023/11/1,2023-11,0,0
Switzerland,CHE,EURO,2023/12/1,2023-12,1,0
Switzerland,CHE,EURO,2024/1/1,2024-01,9,0
Switzerland,CHE,EURO,2024/2/1,2024-02,7,0
Switzerland,CHE,EURO,2024/3/1,2024-03,0,0
Switzerland,CHE,EURO,2024/4/1,2024-04,0,0
Switzerland,CHE,EURO,2024/5/1,2024-05,0,0
Switzerland,CHE,EURO,2024/6/1,2024-06,0,0
Switzerland,CHE,EURO,2024/7/1,2024-07,0,0
Switzerland,CHE,EURO,2024/8/1,2024-08,9,0
Switzerland,CHE,EURO,2024/9/1,2024-09,0,0
Thailand,THA,SEARO,2022/7/1,2022-07,2,0
Thailand,THA,SEARO,2022/8/1,2022-08,5,0
Thailand,THA,SEARO,2022/9/1,2022-09,1,0
Thailand,THA,SEARO,2022/10/1,2022-10,4,0
Thailand,THA,SEARO,2022/11/1,2022-11,0,0
Thailand,THA,SEARO,2022/12/1,2022-12,0,0
Thailand,THA,SEARO,2023/1/1,2023-01,0,0
Thailand,THA,SEARO,2023/2/1,2023-02,3,0
Thailand,THA,SEARO,2023/3/1,2023-03,3,0
Thailand,THA,SEARO,2023/4/1,2023-04,3,0
Thailand,THA,SEARO,2023/5/1,2023-05,22,0
Thailand,THA,SEARO,2023/6/1,2023-06,13,0
Thailand,THA,SEARO,2023/7/1,2023-07,63,0
Thailand,THA,SEARO,2023/8/1,2023-08,197,1
Thailand,THA,SEARO,2023/9/1,2023-09,144,0
Thailand,THA,SEARO,2023/10/1,2023-10,117,0
Thailand,THA,SEARO,2023/11/1,2023-11,79,0
Thailand,THA,SEARO,2023/12/1,2023-12,29,0
Thailand,THA,SEARO,2024/1/1,2024-01,36,0
Thailand,THA,SEARO,2024/2/1,2024-02,22,0
Thailand,THA,SEARO,2024/3/1,2024-03,12,0
Thailand,THA,SEARO,2024/4/1,2024-04,19,0
Thailand,THA,SEARO,2024/5/1,2024-05,21,9
Thailand,THA,SEARO,2024/6/1,2024-06,10,0
Thailand,THA,SEARO,2024/7/1,2024-07,15,0
Thailand,THA,SEARO,2024/8/1,2024-08,13,0
Thailand,THA,SEARO,2024/9/1,2024-09,12,0
The United Kingdom,GBR,EURO,2022/5/1,2022-05,190,0
The United Kingdom,GBR,EURO,2022/6/1,2022-06,1045,0
The United Kingdom,GBR,EURO,2022/7/1,2022-07,1197,0
The United Kingdom,GBR,EURO,2022/8/1,2022-08,981,0
The United Kingdom,GBR,EURO,2022/9/1,2022-09,222,0
The United Kingdom,GBR,EURO,2022/10/1,2022-10,63,0
The United Kingdom,GBR,EURO,2022/11/1,2022-11,27,0
The United Kingdom,GBR,EURO,2022/12/1,2022-12,5,0
The United Kingdom,GBR,EURO,2023/1/1,2023-01,5,0
The United Kingdom,GBR,EURO,2023/2/1,2023-02,0,0
The United Kingdom,GBR,EURO,2023/3/1,2023-03,3,0
The United Kingdom,GBR,EURO,2023/4/1,2023-04,3,0
The United Kingdom,GBR,EURO,2023/5/1,2023-05,11,0
The United Kingdom,GBR,EURO,2023/6/1,2023-06,1,0
The United Kingdom,GBR,EURO,2023/7/1,2023-07,8,0
The United Kingdom,GBR,EURO,2023/8/1,2023-08,10,0
The United Kingdom,GBR,EURO,2023/9/1,2023-09,34,0
The United Kingdom,GBR,EURO,2023/10/1,2023-10,15,0
The United Kingdom,GBR,EURO,2023/11/1,2023-11,47,0
The United Kingdom,GBR,EURO,2023/12/1,2023-12,8,0
The United Kingdom,GBR,EURO,2024/1/1,2024-01,7,0
The United Kingdom,GBR,EURO,2024/2/1,2024-02,10,0
The United Kingdom,GBR,EURO,2024/3/1,2024-03,16,0
The United Kingdom,GBR,EURO,2024/4/1,2024-04,20,0
The United Kingdom,GBR,EURO,2024/5/1,2024-05,24,0
The United Kingdom,GBR,EURO,2024/6/1,2024-06,0,0
The United Kingdom,GBR,EURO,2024/7/1,2024-07,66,0
The United Kingdom,GBR,EURO,2024/8/1,2024-08,40,0
The United Kingdom,GBR,EURO,2024/9/1,2024-09,42,0
Trinidad and Tobago,TTO,AMRO,2023/7/1,2023-07,4,0
Trinidad and Tobago,TTO,AMRO,2023/8/1,2023-08,0,0
Trinidad and Tobago,TTO,AMRO,2023/9/1,2023-09,0,0
Trinidad and Tobago,TTO,AMRO,2023/10/1,2023-10,0,0
Trinidad and Tobago,TTO,AMRO,2023/11/1,2023-11,0,0
Trinidad and Tobago,TTO,AMRO,2023/12/1,2023-12,0,0
Trinidad and Tobago,TTO,AMRO,2024/1/1,2024-01,0,0
Trinidad and Tobago,TTO,AMRO,2024/2/1,2024-02,0,0
Trinidad and Tobago,TTO,AMRO,2024/3/1,2024-03,0,0
Trinidad and Tobago,TTO,AMRO,2024/4/1,2024-04,0,0
Trinidad and Tobago,TTO,AMRO,2024/5/1,2024-05,0,0
Trinidad and Tobago,TTO,AMRO,2024/6/1,2024-06,0,0
Trinidad and Tobago,TTO,AMRO,2024/7/1,2024-07,0,0
Trinidad and Tobago,TTO,AMRO,2024/8/1,2024-08,0,0
Trinidad and Tobago,TTO,AMRO,2024/9/1,2024-09,0,0
Türkiye,TUR,EURO,2022/6/1,2022-06,1,0
Türkiye,TUR,EURO,2022/7/1,2022-07,0,0
Türkiye,TUR,EURO,2022/8/1,2022-08,0,0
Türkiye,TUR,EURO,2022/9/1,2022-09,0,0
Türkiye,TUR,EURO,2022/10/1,2022-10,11,0
Türkiye,TUR,EURO,2022/11/1,2022-11,0,0
Türkiye,TUR,EURO,2022/12/1,2022-12,0,0
Türkiye,TUR,EURO,2023/1/1,2023-01,0,0
Türkiye,TUR,EURO,2023/2/1,2023-02,0,0
Türkiye,TUR,EURO,2023/3/1,2023-03,0,0
Türkiye,TUR,EURO,2023/4/1,2023-04,0,0
Türkiye,TUR,EURO,2023/5/1,2023-05,0,0
Türkiye,TUR,EURO,2023/6/1,2023-06,0,0
Türkiye,TUR,EURO,2023/7/1,2023-07,0,0
Türkiye,TUR,EURO,2023/8/1,2023-08,0,0
Türkiye,TUR,EURO,2023/9/1,2023-09,0,0
Türkiye,TUR,EURO,2023/10/1,2023-10,0,0
Türkiye,TUR,EURO,2023/11/1,2023-11,0,0
Türkiye,TUR,EURO,2023/12/1,2023-12,0,0
Türkiye,TUR,EURO,2024/1/1,2024-01,0,0
Türkiye,TUR,EURO,2024/2/1,2024-02,0,0
Türkiye,TUR,EURO,2024/3/1,2024-03,0,0
Türkiye,TUR,EURO,2024/4/1,2024-04,0,0
Türkiye,TUR,EURO,2024/5/1,2024-05,0,0
Türkiye,TUR,EURO,2024/6/1,2024-06,0,0
Türkiye,TUR,EURO,2024/7/1,2024-07,0,0
Türkiye,TUR,EURO,2024/8/1,2024-08,0,0
Türkiye,TUR,EURO,2024/9/1,2024-09,0,0
Uganda,UGA,AFRO,2024/6/1,2024-06,0,0
Uganda,UGA,AFRO,2024/7/1,2024-07,2,0
Uganda,UGA,AFRO,2024/8/1,2024-08,9,0
Uganda,UGA,AFRO,2024/9/1,2024-09,38,0
Ukraine,UKR,EURO,2022/9/1,2022-09,3,0
Ukraine,UKR,EURO,2022/10/1,2022-10,2,0
Ukraine,UKR,EURO,2022/11/1,2022-11,0,0
Ukraine,UKR,EURO,2022/12/1,2022-12,0,0
Ukraine,UKR,EURO,2023/1/1,2023-01,0,0
Ukraine,UKR,EURO,2023/2/1,2023-02,0,0
Ukraine,UKR,EURO,2023/3/1,2023-03,0,0
Ukraine,UKR,EURO,2023/4/1,2023-04,0,0
Ukraine,UKR,EURO,2023/5/1,2023-05,0,0
Ukraine,UKR,EURO,2023/6/1,2023-06,0,0
Ukraine,UKR,EURO,2023/7/1,2023-07,0,0
Ukraine,UKR,EURO,2023/8/1,2023-08,0,0
Ukraine,UKR,EURO,2023/9/1,2023-09,0,0
Ukraine,UKR,EURO,2023/10/1,2023-10,0,0
Ukraine,UKR,EURO,2023/11/1,2023-11,0,0
Ukraine,UKR,EURO,2023/12/1,2023-12,0,0
Ukraine,UKR,EURO,2024/1/1,2024-01,0,0
Ukraine,UKR,EURO,2024/2/1,2024-02,0,0
Ukraine,UKR,EURO,2024/3/1,2024-03,0,0
Ukraine,UKR,EURO,2024/4/1,2024-04,0,0
Ukraine,UKR,EURO,2024/5/1,2024-05,0,0
Ukraine,UKR,EURO,2024/6/1,2024-06,0,0
Ukraine,UKR,EURO,2024/7/1,2024-07,0,0
Ukraine,UKR,EURO,2024/8/1,2024-08,0,0
Ukraine,UKR,EURO,2024/9/1,2024-09,0,0
United Arab Emirates,ARE,EMRO,2022/5/1,2022-05,4,0
United Arab Emirates,ARE,EMRO,2022/6/1,2022-06,9,0
United Arab Emirates,ARE,EMRO,2022/7/1,2022-07,3,0
United Arab Emirates,ARE,EMRO,2023/1/1,2023-01,2,0
United Arab Emirates,ARE,EMRO,2023/2/1,2023-02,1,0
United Arab Emirates,ARE,EMRO,2023/3/1,2023-03,1,0
United Arab Emirates,ARE,EMRO,2023/4/1,2023-04,1,0
United Arab Emirates,ARE,EMRO,2023/5/1,2023-05,1,0
United Arab Emirates,ARE,EMRO,2023/8/1,2023-08,1,0
United Arab Emirates,ARE,EMRO,2023/10/1,2023-10,1,0
United Arab Emirates,ARE,EMRO,2023/12/1,2023-12,1,0
United Arab Emirates,ARE,EMRO,2024/1/1,2024-01,1,0
United Arab Emirates,ARE,EMRO,2024/3/1,2024-03,1,0
United Arab Emirates,ARE,EMRO,2024/4/1,2024-04,1,0
United Arab Emirates,ARE,EMRO,2024/8/1,2024-08,0,0
United States of America,USA,AMRO,2022/5/1,2022-05,91,0
United States of America,USA,AMRO,2022/6/1,2022-06,1348,0
United States of America,USA,AMRO,2022/7/1,2022-07,8609,7
United States of America,USA,AMRO,2022/8/1,2022-08,12871,25
United States of America,USA,AMRO,2022/9/1,2022-09,4352,11
United States of America,USA,AMRO,2022/10/1,2022-10,1684,6
United States of America,USA,AMRO,2022/11/1,2022-11,850,3
United States of America,USA,AMRO,2022/12/1,2022-12,283,1
United States of America,USA,AMRO,2023/1/1,2023-01,176,2
United States of America,USA,AMRO,2023/2/1,2023-02,57,1
United States of America,USA,AMRO,2023/3/1,2023-03,45,0
United States of America,USA,AMRO,2023/4/1,2023-04,37,0
United States of America,USA,AMRO,2023/5/1,2023-05,103,0
United States of America,USA,AMRO,2023/6/1,2023-06,107,0
United States of America,USA,AMRO,2023/7/1,2023-07,111,0
United States of America,USA,AMRO,2023/8/1,2023-08,110,0
United States of America,USA,AMRO,2023/9/1,2023-09,126,0
United States of America,USA,AMRO,2023/10/1,2023-10,285,1
United States of America,USA,AMRO,2023/11/1,2023-11,256,2
United States of America,USA,AMRO,2023/12/1,2023-12,237,1
United States of America,USA,AMRO,2024/1/1,2024-01,310,1
United States of America,USA,AMRO,2024/2/1,2024-02,271,0
United States of America,USA,AMRO,2024/3/1,2024-03,307,0
United States of America,USA,AMRO,2024/4/1,2024-04,356,0
United States of America,USA,AMRO,2024/5/1,2024-05,230,1
United States of America,USA,AMRO,2024/6/1,2024-06,231,0
United States of America,USA,AMRO,2024/7/1,2024-07,266,1
United States of America,USA,AMRO,2024/8/1,2024-08,219,0
United States of America,USA,AMRO,2024/9/1,2024-09,135,0
Uruguay,URY,AMRO,2022/7/1,2022-07,1,0
Uruguay,URY,AMRO,2022/8/1,2022-08,3,0
Uruguay,URY,AMRO,2022/9/1,2022-09,4,0
Uruguay,URY,AMRO,2022/10/1,2022-10,5,0
Uruguay,URY,AMRO,2022/11/1,2022-11,1,0
Uruguay,URY,AMRO,2022/12/1,2022-12,5,0
Uruguay,URY,AMRO,2023/1/1,2023-01,0,0
Uruguay,URY,AMRO,2023/2/1,2023-02,0,0
Uruguay,URY,AMRO,2023/3/1,2023-03,0,0
Uruguay,URY,AMRO,2023/4/1,2023-04,0,0
Uruguay,URY,AMRO,2023/5/1,2023-05,0,0
Uruguay,URY,AMRO,2023/6/1,2023-06,0,0
Uruguay,URY,AMRO,2023/7/1,2023-07,0,0
Uruguay,URY,AMRO,2023/8/1,2023-08,0,0
Uruguay,URY,AMRO,2023/9/1,2023-09,0,0
Uruguay,URY,AMRO,2023/10/1,2023-10,0,0
Uruguay,URY,AMRO,2023/11/1,2023-11,0,0
Uruguay,URY,AMRO,2023/12/1,2023-12,0,0
Uruguay,URY,AMRO,2024/1/1,2024-01,0,0
Uruguay,URY,AMRO,2024/2/1,2024-02,0,0
Uruguay,URY,AMRO,2024/3/1,2024-03,0,0
Uruguay,URY,AMRO,2024/4/1,2024-04,0,0
Uruguay,URY,AMRO,2024/5/1,2024-05,0,0
Uruguay,URY,AMRO,2024/6/1,2024-06,0,0
Uruguay,URY,AMRO,2024/7/1,2024-07,0,0
Uruguay,URY,AMRO,2024/8/1,2024-08,0,0
Uruguay,URY,AMRO,2024/9/1,2024-09,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/6/1,2022-06,1,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/7/1,2022-07,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/8/1,2022-08,2,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/9/1,2022-09,2,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/10/1,2022-10,5,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/11/1,2022-11,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2022/12/1,2022-12,2,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/1/1,2023-01,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/2/1,2023-02,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/3/1,2023-03,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/4/1,2023-04,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/5/1,2023-05,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/6/1,2023-06,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/7/1,2023-07,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/8/1,2023-08,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/9/1,2023-09,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/10/1,2023-10,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/11/1,2023-11,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2023/12/1,2023-12,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/1/1,2024-01,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/2/1,2024-02,0,0
Venezuela (Bolivarian Republic of),VEN,AMRO,2024/3/1,2024-03,0,0
